session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
51,-1013.7276749545126,1499.2332652170444,0,80,0,1
52,-242.23008958098944,1341.992316451855,0,80,0,1
53,-440.84107577311806,1810.9822984432103,0,80,0,1
54,-1418.4864885610878,2140.917500790558,0,80,0,1
55,671.6725751948543,997.3402511052554,0,80,0,1
56,31.243214845540933,1267.3829890818452,0,80,0,1
57,-948.0176353189745,2101.831070421904,0,80,0,1
58,-258.01538107695524,1610.2903136936948,0,80,0,1
59,-1428.9156434985343,1562.2823557460797,0,80,0,1
60,-1516.967126057134,2181.4372066335636,0,80,0,1
61,-279.5355986858485,1647.6385920058237,0,80,0,1
62,-57.807863981928676,1348.7671752373572,0,80,0,1
63,-1146.2171975369565,1378.1432433336158,0,80,0,1
64,-234.90699658880476,1551.3196557922056,0,80,0,1
65,-1782.6458049316425,1782.6458049316425,0,80,0,1
66,431.7659557858715,1207.7920844626497,0,80,0,1
67,-378.3563043792965,2009.1062331340509,0,80,0,1
68,-1751.906509399123,2513.63461671758,0,80,0,1
69,278.38450126268435,1326.0643170707626,0,80,0,1
70,-619.9086037750822,2171.0485684247687,0,80,0,1
71,-402.91576310794335,1726.2711567119695,0,80,0,1
72,-780.9624968557036,2444.5071868235245,0,80,0,1
73,-86.56027309008641,987.5307306743343,0,80,0,1
74,-1250.028951626271,2103.146220584342,0,80,0,1
75,-11.595925530535169,1224.4358405707171,0,80,0,1
76,-1215.5782462093048,1365.7197203544783,0,80,0,1
77,-666.3007926931605,1893.5831736064865,0,80,0,1
78,251.10448084457312,1230.2409483600059,0,80,0,1
79,-98.62577371828957,1527.4884329181514,0,80,0,1
80,-960.5703999328543,1782.0319111248245,0,80,0,1
81,-1420.6716547503602,1998.0578230886604,0,80,0,1
82,-1743.5018230162095,2255.9867778474,0,80,0,1
83,-430.7901866873726,1288.785893079592,0,80,0,1
84,-1255.1640259407577,1825.634582131228,0,80,0,1
85,431.36721424752614,1361.8471192172728,0,80,0,1
86,-832.9722369720694,1768.0188094401965,0,80,0,1
87,-907.585480028938,1716.7606465767603,0,80,0,1
88,-249.55802688654512,891.3136240321328,0,80,0,1
89,-34.40358323347755,1040.0283250618377,0,80,0,1
90,-891.1509058041847,1682.2091825672542,0,80,0,1
91,-422.7951333131641,1572.4053140589967,0,80,0,1
92,788.4448807997978,1398.0506802204764,0,80,0,1
93,-229.3007877441123,1422.8406835646601,0,80,0,1
94,146.29833722609328,1450.468727329222,0,80,0,1
95,-216.8631785560865,1151.4918411216931,0,80,0,1
96,396.9741751649417,1352.7639372659032,0,80,0,1
97,-2038.456772860256,2550.1302390382625,0,80,0,1
98,-337.8237961156992,1789.1918557450408,0,80,0,1
99,1239.9510965967202,600.7520284992061,0,80,0,1
100,-1427.7211696993327,1990.8300615553744,0,80,0,1
101,-254.97894135385286,1953.3558673539083,0,80,0,1
102,-1357.0752515413915,1596.28423417476,0,80,0,1
103,-323.4173860405572,1813.3942921061534,0,80,0,1
104,-1002.4214950253954,2081.842866462015,0,80,0,1
105,30.475265081506222,1073.030085819948,0,80,0,1
106,-1079.4016207233653,1515.4835089046392,0,80,0,1
107,-578.9712009570212,1196.7225484456867,0,80,0,1
108,-2360.9892691150308,2551.377878577041,0,80,0,1
109,50.61214485781966,1373.2826347496593,0,80,0,1
110,202.65561080625048,1398.15143632947,0,80,0,1
111,745.5580571320024,889.5570167701808,0,80,0,1
112,-714.1421569102677,1431.0316460559843,0,80,0,1
113,255.8127645312925,1219.091892046039,0,80,0,1
114,-73.20430651766947,1222.653162950417,0,80,0,1
115,-1673.8921700585634,1771.3277389691211,0,80,0,1
116,-1093.7522941757343,1369.6902410772745,0,80,0,1
117,-838.4885117230006,1751.776726229291,0,80,0,1
118,-234.44822437071707,1745.1800955504877,0,80,0,1
119,-645.2355361101218,1484.0594654227025,0,80,0,1
120,563.4011380094453,1182.4279674525023,0,80,0,1
121,-13.423363413836341,934.6072320976527,0,80,0,1
122,-719.6168122251402,1390.7270681671798,0,80,0,1
123,374.10613085806835,1282.2186380142812,0,80,0,1
124,-728.2233341312967,2131.6555279659224,0,80,0,1
125,-799.9220378515311,2090.345841784496,0,80,0,1
126,-186.59678275004262,866.7553976813215,0,80,0,1
127,-1065.8997161142179,1528.5996108299587,0,80,0,1
128,-415.83422728360165,1190.9356152638793,0,80,0,1
129,-1960.4002167776925,2360.1462934329757,0,80,0,1
