session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
278,-270.92689585348126,523.6520958028559,0,40,0,1
279,-734.3111954792112,1188.1740046130144,0,40,0,1
280,273.7618542702403,430.3311225969519,0,40,0,1
281,-362.73431106761564,875.498257599189,0,40,0,1
282,-170.45018629854894,766.4714253886195,0,40,0,1
283,-203.01316347689135,597.5988225019246,0,40,0,1
284,-126.30669465707615,466.48461167581263,0,40,0,1
285,-41.18294742779108,686.1633486762876,0,40,0,1
286,-165.07378746382892,738.2091296904837,0,40,0,1
287,-394.2521261064103,750.356400101271,0,40,0,1
288,34.94991013981053,654.7108019401203,0,40,0,1
289,64.54603750817478,759.7938047217613,0,40,0,1
290,-88.45549957014737,776.0910656215274,0,40,0,1
291,-217.12166988517856,473.4216484639619,0,40,0,1
292,-382.5587669040833,845.5913167780382,0,40,0,1
293,-301.4946275096154,609.9215833220223,0,40,0,1
294,-119.60976064993883,567.3404426297639,0,40,0,1
295,117.83003571999143,591.6182460564596,0,40,0,1
296,-179.44381256395718,822.7334626716329,0,40,0,1
297,-1042.798691008793,1089.2582902575668,0,40,0,1
298,-658.2244923109829,975.416710468271,0,40,0,1
299,-580.1079370277876,884.1909681519028,0,40,0,1
300,-590.9633555024338,747.493638151791,0,40,0,1
301,183.87922206139774,655.5039814078191,0,40,0,1
302,83.80520150030497,769.5660050148726,0,40,0,1
303,-312.7249995408347,795.053403129743,0,40,0,1
304,-66.8956799726584,690.9498274915968,0,40,0,1
305,-257.7766388017917,608.3330175607698,0,40,0,1
306,117.75662944174837,649.6848871458205,0,40,0,1
307,-943.3317853535409,973.8361819733109,0,40,0,1
308,475.7921743035258,802.8552367326338,0,40,0,1
309,-329.35286867577815,737.9364072436583,0,40,0,1
310,-432.61360046907794,828.9341726692801,0,40,0,1
311,-409.57892998619354,638.7244743884366,0,40,0,1
312,-123.68535888221231,743.1294055345352,0,40,0,1
313,208.29642734734807,540.9623665686813,0,40,0,1
314,-606.9725427789963,1013.863540371327,0,40,0,1
315,-355.7287986408046,703.9232053863525,0,40,0,1
316,-329.3544982863823,1110.698279012402,0,40,0,1
317,-1025.264852100081,1220.8072879686079,0,40,0,1
318,-1132.0910481802712,1132.0910481802712,0,40,0,1
319,-352.26298882681294,897.7534150525462,0,40,0,1
320,211.12608299555723,717.5442599560192,0,40,0,1
321,-369.9589897840633,841.5924907594454,0,40,0,1
322,31.193427717371378,502.12131069329916,0,40,0,1
323,308.4483781766612,395.0387733685202,0,40,0,1
324,-606.9104619050922,937.4260721087339,0,40,0,1
325,-142.14447534861392,619.6337293086981,0,40,0,1
326,-239.49704833491705,823.2886358785909,0,40,0,1
327,-81.223754267412,979.3728827494197,0,40,0,1
328,-972.5874142133689,1070.6105146077462,0,40,0,1
329,-72.22554889484309,563.3723921961209,0,40,0,1
330,71.41815060091903,684.174317163357,0,40,0,1
331,-465.3311699484766,1160.3124681816844,0,40,0,1
332,-644.723111741594,793.673491171241,0,40,0,1
333,66.32207282466698,805.5507689592196,0,40,0,1
334,148.91646180290263,870.6560411095852,0,40,0,1
335,-16.38635961781256,598.9762246531318,0,40,0,1
336,-424.1930469623185,825.0920509198913,0,40,0,1
337,-351.98463585448917,560.5712962662801,0,40,0,1
338,15.400793159904424,668.4560934421897,0,40,0,1
339,400.5676524937735,451.37802663462935,0,40,0,1
340,-152.68277075054357,491.7804385497875,0,40,0,1
341,-660.9938682582579,1018.4436337634106,0,40,0,1
342,-422.9716633373464,764.9138839885127,0,40,0,1
343,372.38538301186054,406.8277741576894,0,40,0,1
344,-547.3477721167437,1107.8427427776624,0,40,0,1
345,-576.6228276441107,834.2242034855008,0,40,0,1
346,3.157172307372093,920.895253792376,0,40,0,1
347,449.21425931330305,319.39659464449505,0,40,0,1
348,429.3286963584251,753.9296757556149,0,40,0,1
349,-565.0751429994416,905.088708131283,0,40,0,1
